"penor","penis"
"peoples","people"
"perv","pervert"
"pewp","poop"
"pex","please explain?"
"pezzas","parents"
"pf","profile"
"pfa","please find attached"
"pfm","please forgive me"
"pfo","please fuck off"
"pfos","parental figure over shoulder"
"pfy","pimply faced youth"
"pg","page"
"ph#","phone number"
"ph33r","fear"
"ph34r","fear"
"phag","fag"
"phail","fail"
"phat","pretty hot and tasty"
"phayl","fail"
"phear","fear"
"phlr","peace hugs love respect"
"phm","please help me"
"phq","fuck you"
"phreak","freak"
"phreaker","phone hacker"
"phuck","fuck"
"phucker","fucker"
"phuk","fuck"
"phun","fun"
"phux","fuck"
"phuxor","fuck"
"pic","picture"
"piccies","pictures"
"pics","pictures"
"pihb","pee in his butt"
"piihb","put it in her butt"
"piitb","put it in the butt"
"pima","pain in my ass"
"pimfa","pain in my fucking ass"
"pimha","pain in my hairy ass"
"pimpl","pissing in my pants laughing"
"pino","Filipino"
"pir","parents in room"
"pirlos","parent in room looking over shoulder"
"pita","pain in the ass"
"pitfa","pain in the fucking ass"
"pitr","parent in the room"
"pitrtul","parents in the room text you later"
"piw","parent is watching"
"pix","pictures"
"pk","player kill"
"pkemon","Pokemon"
"pker","player killer"
"pking","player killing"
"pl","parent looking"
"pl0x","please"
"pl8","plate"
"plac","parent looking at computer"
"plams","parents looking at my screen"
"plars","party like a rock star"
"platcs","parent looking at the computer screen"
"ple's","please"
"pleaz","please"
"pleez","please"
"pleeze","please"
"pleze","please"
"pliz","please"
"plma","please leave me alone"
"plmk","please let me know"
"plocks","please"
"plom","parents looking over me"
"plomb","parents looking over my back"
"ploms","parents looking over my shoulder"
"plos","parents looking over shoulder"
"plox","please"
"ploxxorz","please"
"pls","please"
"plse","please"
"plx","please thanks"
"plywm","play with me"
"plz","please"
"plzkthx","please? ok, thank you"
"plzthx","please? thanks"
"pmfji","pardon me for jumping in"
"pmfsl","piss my fucking self laughing"
"pmg","oh my God"
"pmita","pound me in the ass"
"pmitap","pound me in the ass prison"
"pml","pissing myself laughing"
"pmo","pissing me off"
"pmp","pissing my pants"
"pmpl","piss my pants laughing"
"pmsfl","pissed myself fucking laughing"
"pmsl","piss my self laughing"
"pnbf","potential new boy friend"
"pnhlgd","parents not home, let's get dirty"
"pns","penis"
"pnus","penis"
"po","piss off"
"po po","police"
"po'd","pissed off"
"pob","parent over back"
"poc","piece of crap"
"poed","pissed off"
"poets","piss off early, tomorrow's Saturday"
"poi","point of interest"
"pol","parent over looking"
"poms","parent over my shoulder"
"poo","poop"
"pooter","computer"
"popo","police"
"poq","piss off quick"
"pos","parent over shoulder"
"poscs","parents over shoulder change subject"
"posmbri","parent over shoulder might be reading it"
"potc","Pirates of the Caribbean"
"pots","plain old telephone service"
"pov","point of view"
"pow","prisoner of war"
"pp","pee pee"
"ppl","people"
"ppls","people"
"pplz","people"
"ppor","post proof or recant"
"ppppppp","prior proper planning prevents piss poor performance"
"pr0","professional"
"pr0n","porn"
"pr0nz","porn"
"prblm","problem"
"prd","period"
"preggers","pregnant"
"prego","pregnant"
"prfct","perfect"
"prn","porn"
"prncpl","principal"
"prncss","princess"
"prnoscrn","porn on screen"
"pro","professional"
"prob","problem"
"probly","probably"
"probz","probably"
"prod","product"
"prolly","probably"
"prollz","probably"
"pron","porn"
"proxie","proxy"
"prp","please reply"
"prsn","person"
"prty","party"
"prv","private"
"prvrt","pervert"
"prw","parents are watching"
"ps3","play station 3"
"psa","public service announcement"
"psbms","parent standing by my side"
"psn","Playstation Netwok"
"psos","parent standing over sholder"
"psp","Playstation portable"
"pssy","pussy"
"pst","please send tell"
"pt33n","preteen"
"ptbb","pass the barf bag"
"ptfo","passed the fuck out"
"pthc","preteen hardcore"
"ptl","praise the lord"
"pto","personal time off"
"ptw","play to win"
"puh-leaze","please"
"purty","pretty"
"puter","computer"
"pvp","player versus player"
"pvt","pervert"
"pw","parent watching"
"pwb","pussy whipped bitch"
"pwcb","parents watching close by"
"pwd","password"
"pwn","made to look bad"
"pwn3d","owned"
"pwn3r","owner"
"pwnage","ownage"
"pwnd","owned"
"pwned","made to look bad"
"pwner","owner"
"pwnt","owned"
"pwnz","owns"
"pwnzor","owner"
"pwob","parent watching over back"
"pwoms","parent watching over my shoulder"
"pwor","power"
"pwos","parent was over shoulder"
"pww","parents were watching"
"pxr","punk rocker"
"pydim","put your dick in me"
"pyfco","put your freaking clothes on"
"pyt","pretty young thing"
"pz","peace"
"pzled","puzzled"
"q2c","quick to cum"
"q33r","queer"
"q4u","question for you"
"qed","I've made my point"
"qfe","quoted for emphasis"
"qfmft","quoted for motherfucking truth"
"qft","quoted for truth"
"qft&gj","quoted for truth and great justice"
"ql","cool"
"qltm","quietly laughing to myself"
"qna","question and answer"
"qool","cool"
"qoolz","cool"
"qotd","quote of the day"
"qotsa","queens of the stone age"
"qoty","quote of the year"
"qpr","quite pathetic really"
"qpwd","quit posting while drunk"
"qq","crying eyes"
"qt","cutie"
"qt3.14","cutie pie"
"qte","cutie"
"qtpi","cutie pie"
"r","are"
"r-tard","retard"
"r.i.p.","rest in peace"
"r0x0rz","rocks"
"r2f","ready to fuck"
"r8","rate"
"r8p","rape"
"r8pist","rapist"
"r8t","rate"
"ra2","Red Alert 2"
"ra3","Red Alert 3"
"raoflmao","rolling around on floor laughing my ass off"
"rawk","rock"
"rawks","rocks"
"rawr","roar"
"rb@u","right back at you"
"rbau","right back at you"
"rbay","right back at you"
"rbm","right behind me"
"rbty","right back to you"
"rcks","rocks"
"rcsa","right click save as"
"rcvd","received"
"rdy","ready"
"re","reply"
"re/rehi","hello again"
"reefer","marijuana"
"refl","rolling on the floor laughing"
"rehi","hello again"
"rele","really"
"rents","parents"
"rentz","parents"
"rep","to represent"
"reppin","representing"
"retrotextual","one who is using out of date words and abbreviations while texting"
"rff","really fucking funny"
"rflmao","rolling on the floor laughing my ass off"
"rfn","right fucking now"
"rgr","roger"
"rhcp","Red Hot Chili Peppers"
"rhgir","really hot guy in room"
"rhs","right hand side"
"ricl","rolling in chair laughing"
"rifk","rolling on the floor laughing"
"rihad","rot in hell and die"
"rino","Republican in name only"
"rite","right"
"ritjive","non virgin"
"rjct","reject"
"rl","real life"
"rlbf","real life boy friend"
"rlf","real life friend"
"rlg","really loud giggle"
"rlgf","real life girl friend"
"rlly","really"
"rln","real life name"
"rly","really"
"rlz","rules"
"rlze","realize"
"rm","room"
"rme","rolling my eyes"
"rmr","remember"
"rmso","rock my socks off"
"rnt","aren't"
"ro","rock out"
"rockr","rocker"
"rodger","affirmative"
"rofalol","roll on the floor and laugh out loud"
"rofc","rolling on the floor crying"
"roffle","rolling on the floor laughing"
"roffle out loud","rolling on the floor laughing out loud"
"rofflecake","rolling on the floor laughing"
"rofflecopters","rolling on the floor with laughter"
"roffleol","rolling on the floor laughing out loud"
"roffles","rolling on the floor laughing"
"rofflmfao","rolling on the floor laughing my fucking ass"
"rofl","rolling on the floor laughing"
"rofl&pmp","rolling on the floor laughing and peeing my pants"
"roflao","rolling on the floor laughing my ass off"
"roflastc","rolling on the floor laughing and scaring the cat"
"roflcopter","rolling on the floor laughing"
"roflcopters","rolling on the floor laughing, very funny"
"roflkmd","rolling on the floor laughing kicking my dog"
"rofllh","rolling on the floor laughing like hell"
"roflmao","rolling on the floor laughing my ass off"
"roflmaoapimp","rolling on the floor laughing my ass off and peeing in my pants"
"roflmaool","rolling on the floor laughing my ass off out loud"
"roflmaopmp","rolling on the floor, laughing my ass off, pissing my pants"
"roflmaouts","rolling on the floor laughing my fucking ass off unable to speak"
"roflmaowpimp","rolling on the floor laughing my ass off while peeing in my pants"
"roflmbfao","rolling on the floor laughing my big fat ass off"
"roflmbo","rolling on the floor laughing my butt off"
"roflmfao","rolling on the floor laughing my fucking ass off"
"roflmfaopimp","rolling on the floor laughing my fucking ass off pissing in my pants"
"roflmfaopmp","rolling on the floor laughing my fucking ass of peeing my pants"
"roflmgao","rolling on the floor laughing my gay ass off"
"roflmgdao","rolling on the floor laughing my God damn ass off"
"roflmgdmfao","rolling on the floor laughing my God damn mother fucking ass off"
"roflmgo","rolling on the floor laughing my guts out"
"roflmho","rolling on the floor laughing my head off"
"roflmiaha","rolling on the floor laughing myself into a heart attack"
"roflmmfao","rolling on the floor laughing my mother fucking ass off"
"roflol","rolling on the floor laughing out loud"
"roflolbag","rolling on the floor laughing out loud busting a gut"
"roflpimp","rolling on the floor laughing pissing in my pants"
"roflpmp","rolling on the floor laughing peeing my pants"
"roflwtime","rolling on the floor laughing with tears in my eyes"
"rofpml","rolling on the floor pissing myself laughing"
"rofwl","rolling on the floor while laughing"
"rogl","rolling on ground laughing"
"roglmfao","rolling on ground laughing my fucking ass off"
"roi","return on investment"
"roids","steroids"
"roj","affirmative"
"rol","rolling over laughing"
"rolmao","rolling over laughing my ass off"
"rolmfao","rolling over laughing my fucking ass off"
"rombl","rolled off my bed laughing"
"rong","wrong"
"roofles","rolling on the floor laughing"
"rotf","rolling on the floor"
"rotfalol","roll on the floor and laugh out loud"
"rotffl","roll on the fucking floor laughing"
"rotfflmao","rolling on the fucking floor laughing my ass off"
"rotfflmfao","rolling on the fucking floor laughing my fucking ass off"
"rotfl","rolling on the floor laughing"
"rotflaviab","rolling on the floor laughing and vomiting in a bucket"
"rotflmao","rolling on the floor laughing my ass off"
"rotflmaofaktd","rolling on the floor laughing my ass off farted and killed the dog"
"rotflmaool","rolling on the floor laughing my ass off out loud"
"rotflmaostc","rolling on the floor laughing my ass off scaring the cat"
"rotflmbo","rolling on the floor laughing my butt off"
"rotflmfao","rolling on the floor laughing my fucking ass off"
"rotflmfaopimp","rolling on the floor laughing my fucking ass off peeing in my pants"
"rotflmfaopmp","rolling on the floor laughing my ass off pissing my pants"
"rotflmfho","rolling on the floor laughing my fucking head off"
"rotflmho","rolling on the floor laughing my head off"
"rotflmmfao","rolling on the floor laughing my mother fucking ass off"
"rotflol","rolling on the floor laughing out loud"
"rotfpm","rolling on the floor pissing myself"
"rotfwlmao","rolling on the floor while laughing my ass off"
"rotg","rolling on the ground"
"rotgl","roll on the ground laughing"
"rotglmao","rolling on the ground laughing my ass off"
"rotw","rest of the world"
"rowyco","rock out with your cock out"
"rox","rocks"
"roxor","rock"
"roxorz","rocks"
"roxxor","rock"
"rp","roleplay"
"rpg","role playing game"
"rpita","royal pain in the ass"
"rplbk","reply back"
"rpo","royally pissed off"
"rq","real quick"
"rr","rest room"
"rrb","restroom break"
"rsn","real soon now"
"rsp","respawn"
"rspct","respect"
"rta","read the article"
"rtard","retard"
"rtbq","read the blinking question"
"rtf","return the favor"
"rtfa","read the fucking article"
"rtffp","read the fucking front page"
"rtfm","read the fucking manual"
"rtfmfm","read the fucking manual fucking moron"
"rtfmm","read the fucking manual moron"
"rtfp","read the fucking post"
"rtfq","read the fucking question"
"rtfs","read the fucking summary"
"rtfu","ready the fuck up"
"rtg","ready to go"
"rtl","report the loss"
"rtm","read the manual"
"rtr","read the rules"
"rtry","retry"
"rts","real-time strategy"
"ru","are you"
"ru18","are you 18"
"rua","are you alone"
"ruabog","are you a boy or girl"
"ruagoab","are you a girl or a boy"
"rubz2nt","are you busy tonight"
"rufkm","are you fucking kidding me"
"rugay","are you gay"
"rugta","are you going to answer"
"ruh","are you horny"
"ruk","are you okay?"
"rukm","are you kidding me"
"rumf","are you male or female"
"ruok","are you okay?"
"rur","are you ready"
"rut","are you there"
"ruwm","are you watching me"
"rwb","rich white bitch"
"ryt","right"
"ryte","right"
"s.i.n.g.l.e","stay intoxicated nightly, get laid everyday"
"s.i.t.","stay in touch"
"s.o.a.b.","son of a bitch"
"s.o.b.","son of a bitch"
"s.w.a.k.","sealed with a kiss"
"s'ok","it's okay"
"s'pose","suppose"
"s'up","what is up"
"s/b","should be"
"s2a","sent to all"
"s2bu","sucks to be you"
"s2r","send to receive"
"s2u","same to you"
"s2us","speak to you soon"
"s3x","sex"
"s4se","sight for sore eyes"
"s8ter","skater"
"sab","slap a bitch"
"sagn","spelling and grammar Nazi"
"sah","sexy as hell"
"sahm","stay at home mom"
"sbc","sorry bout caps"
"sbcg4ap","Strongbad's cool game for attractive people"
"sbd","silent but deadly"
"sblai","stop babbling like an idiot"
"sbrd","so bored"
"sbs","such bull shit"
"sbt","sorry about that"
"scnr","sorry, I couldn't resist"
"scool","school"
"scrilla","money"
"scrt","secret"
"scurred","scared"
"sd","suck dick"
"sdf^","shut the fuck up"
"sdk","software development kit"
"sdlc","software development life cycle"
"sec","second"
"secks","sex"
"secksea","sexy"
"secksy","sexy"
"sed","said"
"see through your eyes","stye"
"seg","shit eatin grin"
"seks","sex"
"sellin","selling"
"seo","search engine optimization"
"serp","search engine results page"
"sexc","sexy"
"sexe","sexy"
"sexi","sexy"
"sexii","sexy"
"sexilicious","very sexy"
"sexx0rz","sex"
"sez","says"
"sfam","sister from another mother"
"sfe","safe"
"sfh","so fucking hot"
"sfipmp","so funny I peed my pants"
"sfm","so fucking much"
"sfr","so fucking random"
"sfs","so fucking stupid"
"sfsg","so far so good"
"sfu","shut the fuck up"
"sfw","safe for work"
"sfwuz","safe for work until zoomed"
"sfy","speak for yourself"
"sg","so good"
"sgb","straight, gay, bisexual"
"sgbadq","search Google before asking dumb questions"
"sgi","still got it"
"sgtm","slightly giggling to myself"
"sh","shit happens"
"shag","fuck"
"shawty","girl"
"shd","should"
"shexi","sexy"
"shexy","sexy"
"shiat","shit"
"shiet","shit"
"shite","shit"
"shiz","shit"
"shizit","shit"
"shiznat","shit"
"shiznit","shit"
"shizz","shit"
"shizzle","shit"
"shld","should"
"shmexy","sexy"
"shmily","see how much I love you"
"sho","sure"
"sho'nuff","sure enough"
"showin","showing"
"shrn","so hot right now"
"sht","shit"
"shtf","shit hits the fan"
"shud","should"
"shuddup","shut up"
"shup","shut up"
"shure","sure"
"shut^","shut up"
"shwr","shower"
"shyat","shit"
"shyt","shit"
"siao","school is almost over"
"sibir","sibling in room"
"sic","said in context"
"sicl","sitting in chair laughing"
"sif","as if"
"sifn't","as if not"
"sig","signature"
"siggy","signature"
"silf","sister I'd like to fuck"
"simcl","sitting in my chair laughing"
"simclmao","sitting in my chair laughing my ass off"
"siol","shout it out loud"
"sis","sister"
"sista","sister"
"sitb","sex in the but"
"sitmf","say it to my face"
"siu","suck it up"
"siuya","shove it up your ass"
"sk","spawn kill"
"sk8","skate"
"sk8er","skater"
"sk8ing","skating"
"sk8r","skater"
"sk8ter","skater"
"sk8tr","skater"
"sked","schedule"
"skeet","ejaculate"
"skewl","school"
"skhool","school"
"skillz","skills"
"skl","school"
"skool","school"
"skoul","school"
"sktr","skater"
"skwl","school"
"sl^t","slut"
"sl4n","so long for now"
"sleepin","sleeping"
"sleepn","sleeping"
"slf","sexy little fuck"
"slgb","straight, lesbian, gay, bisexual"
"slng","slang"
"slo","slow"
"slore","slutty whore"
"slos","someone looking over shoulder"
"slp","sleep"
"slt","something like that"
"sm","social media"
"sm1","someone"
"smb","see my blog"
"smbd","suck my big dick"
"smbt","suck my big toe"
"smc","suck my cock"
"smd","suck my dick"
"smdb","suck my dick bitch"
"smdvq","suck my dick quickly"
"smeg","fuck"
"smexy","sexy"
"smf","stupid motherfucker"
"smfd","suck my fucking dick"
"smfpos","stupid mother fucking piece of shit"
"smh","shaking my head"
"smhb","suck my hairy balls"
"smho","screaming my head off"
"smithwaws","smack me in the head with a wooden spoon"
"smofo","stupid mother fucker"
"smst","somebody missed snack time"
"smt","suck my tits"
"smthin","something"
"smthng","something"
"smtm","sometime"
"smto","sticking my tongue out"
"smtoay","sticking my tongue out at you"
"sn","screen name"
"snafu","situation normal all fucked up"
"snafubar","situation normal all fucked up beyond any recognition"
"snew","what's new"
"snf","so not fair"
"snm","say no more"
"snog","kiss"
"snogged","kissed"
"soa","service oriented architecture"
"soab","son of a bitch"
"soad","system of a down"
"soafb","son of a fucking bitch"
"sob","son of a bitch"
"sobs","same, old, boring shit"
"soc","same old crap"
"soe","service oriented enterprise"
"sof","smile on face"
"sofas","stepping out for a smoke"
"sofs","same old fucking shit"
"soi","service oriented infrastructure"
"sok","it's okay"
"sokay","it's okay"
"sol","shit outta luck"
"som'm","something"
"som1","someone"
"somadn","sitting on my ass doing nothing"
"some1","someone"
"soml","story of my life"
"soo","so"
"soobs","saggy boobs"
"sool","shit out of luck"
"sop","same old place"
"sorg","straight or gay"
"sorreh","sorry"
"sorta","sort of"
"sos","same old shit"
"sosdd","same old shit, different day"
"sosg","spouse over shoulder gone"
"sot","suck on this"
"sotc","stupid off topic crap"
"sotr","sex on the road"
"sowi","sorry"
"sowwy","sorry"
"soz","sorry"
"spk","speak"
"sploits","exploits"
"sploitz","exploits"
"spos","stupid peace of shit"
"sprm","sperm"
"sqtm","snickering quietly to myself"
"srch","search"
"srly","seriously"
"sroucks","that's cool, but it still sucks"
"srry","sorry"
"srs","serious"
"srsly","seriously"
"srvis","service"
"sry","sorry"
"srynd2g","sorry need to go"
"srzly","seriously"
"ss","screenshot"
"ss4l","smoking sister for life"
"ssdd","same shit, different day"
"ssdp","same shit different pile"
"ssia","subject says it all"
"ssl","secure sockets layer"
"ssob","stupid sons of bitches"
"ssry","so sorry"
"sssd","same shit same day"
"st","stop that"
"st1","stoned"
"st8","state"
"stb","soon to be"
"stbx","soon to be ex"
"stby","sucks to be you"
"std","sexually transmitted disease"
"steamloller","laughing a lot"
"stfd","sit the fuck down"
"stff","stuff"
"stfm","search the fucking manual"
"stfng","search the fucking news group"
"stfu","shut the fuck up"
"stfua","shut the fuck up already"
"stfuah","shut the fuck up asshole"
"stfub","shut the fuck up bitch"
"stfuda","shut the fuck up dumb ass"
"stfugbtw","shut the fuck up and get back to work"
"stfun","shut the fuck up nigger"
"stfuogtfo","shut the fuck up or get the fuck out."
"stfuppercut","shut the fuck up"
"stfuyb","shut the fuck up you bitch"
"stfuysoab","shut the fuck up you son of a bitch"
"stfw","search the fucking web"
"stg","swear to God"
"sth","something"
"sthing","something"
"sthu","shut the hell up"
"stm","smiling to myself"
"stoopid","stupid"
"stpd","stupid"
"str8","straight"
"str8up","straight up"
"stsp","same time same place"
"stt","same time tomorrow"
"stufu","stupid fucker"
"stupd","stupid"
"stw","share the wealth"
"su","shut up"
"suagooml","shut up and get out of my life"
"suib","shut up I'm busy"
"suk","suck"
"suka","sucker"
"sukz","sucks"
"sul","see you later"
"sum1","someone"
"sumfin","something"
"summin","something"
"sumthin'","something"
"sumtin","something"
"sup","what's up"
"supa","super"
"supposably","supposedly"
"sus","see you soon"
"susfu","situation unchanged, still fucked up"
"sut","see you tomorrow"
"sutuct","so you think you can type"
"sux","sucks"
"sux0rz","sucks"
"sux2bu","sucks to be you"
"suxor","sucks"
"suxors","sucks"
"suxorz","sucks"
"suxx","sucks"
"suxxor","sucks"
"suyah","shut up you ass hole!"
"svn","seven"
"svu","special victims unit"
"sw","so what"
"swafk","sealed with a friendly kiss"
"swak","sealed with a kiss"
"swalk","sealed with a loving kiss"
"swf","single white female"
"swm","single white male"
"swmbo","she who must be obeyed"
"swmt","stop wasting my time"
"swp","sorry wrong person"
"swsw2b","single when she wants to be"
"swt","sweet"
"swtf","seriously, what the fuck"
"sx","sex"
"sxc","sexy"
"sxcy","sexy"
"sxe","straight edge"
"sxi","sexy"
"sxs","sex"
"sxy","sexy"
"syatp","see you at the party"
"sydim","stick your dick in me"
"sydlm","shut your dirty little mouth"
"syfm","shut your fucking mouth"
"syiab","see you in a bit"
"syiaf","see you in a few"
"syl","see you later"
"syl8r","see you later"
"sym","shut your mouth"
"syoa","save your own ass"
"syotbf","see you on the battlefield"
"syrs","see ya real soon"
"sys","see you soon"
"sysop","system operator"
"syt","see you there"
"sytycd","so you think you can dance"
"syu","sex you up"
"sz","sorry"
"t,ftfy","there, fixed that for you"
"t.t.y.l","talk to you later"
"t/a","try again"
"t#3","the"
"t2b","time to blunt"
"t2m","talk to me"
"t2u","talking to you"
"t2ul","talk to you later"
"t2ul8r","talk to you later"
"t3h","the"
"t4a","thanks for asking"
"t4m","transgender for male"
"t8st","taste"
"ta","thanks again"
"taci","that's a crappy idea"
"tafn","that's all for now"
"taht","that"
"tai","think about it"
"taig","that's all I got."
"tal","thanks a lot"
"tanq","thank you"
"tanstaafl","there ain't no such thing as a free lunch"
"tard","retard"
"tarfu","things are really fucked up"
"tat","that"
"tat2","tattoo"
"tau","thinking about you"
"taw","teachers are watching"
"tay","thinking about you"
"tb","text back"
"tb4u","too bad for you"
"tba","to be announced"
"tbc","to be continued"
"tbd","to be decided"
"tbf","to be fair"
"tbfh","to be fucking honest"
"tbfu","too bad for you"
"tbh","to be honest"
"tbhimo","to be honest in my opinion"
"tbnt","thanks but no thanks"
"tbp","the pirate bay"
"tbpfh","to be perfectly fucking honest"
"tbph","to be perfectly honest"
"tbqf","to be quite frank"
"tbqh","to be quite honest"
"tbss","too bad so sad"
"tbtfh","to be totally freaking honest"
"tbvh","to be very honest"
"tc","take care"
"tcfc","too close for comfort"
"tcfm","too cool for me"
"tcg","trading card game"
"tcoy","take care of yourself"
"tcp","transmission control protocol"
"tcp/ip","transmission control protocol/internet protocol"
"td2m","talk dirty to me"
"tddup","till death do us part"
"tdl","too damn lazy"
"tdtm","talk dirty to me"
"te","team effort"
"teh","the"
"teotwawki","the end of the world as we know it"
"terd","shit"
"tf2","team fortress 2"
"tfa","the fucking article"
"tfb","time for bed"
"tfbundy","totally fucked but unfortunately not dead yet"
"tfc","team fortress classic"
"tfd","total fucking disaster"
"tff","that's fucking funny"
"tfft","thank fuck for that"
"tffw","too funny for words"
"tfic","tongue firmly in cheek"
"tfiik","the fuck if I know"
"tfl","thanks for looking"
"tfln","thanks for last night"
"tfm","too fucking much"
"tfs","thanks for sharing"
"tfta","thanks for the add"
"tfti","thanks for the information"
"tfu","that's fucked up"
"tfu2baw","time for you to buy a watch"
"tg","thank God"
"tgfe","together forever"
"tgfitw","the greatest fans in the world"
"tgft","thank God for that"
"tgfu","too good for you"
"tgfuap","thank God for unanswered prayers"
"tghig","thank God husband is gone"
"tgif","thank God it's Friday"
"tgiff","thank God its fucking Friday"
"tgis","thank God it's Saturday"
"tgiwjo","thank God it was just once"
"tgsttttptct","thank God someone took the time to put this crap together"
"tgtbt","too good to be true"
"tgwig","thank God wife is gone"
"tgws","that goes without saying"
"th@","that"
"tha","the"
"thankies","thank you"
"thankx","thank you"
"thanq","thank you"
"thanx","thank you"
"thar","there"
"thatz","that's"
"thku","thank you"
"thn","then"
"thnk","think"
"thnx","thanks"
"tho","though"
"thr","there"
"thr4","therefore"
"thru","through"
"tht","that"
"thwdi","that's how we do it"
"thwy","the hell with you!"
"thx","thank you"
"thxx","thanks"
"thz","thank you"
"ti2o","that is too obvious"
"tia","thanks in advance"
"tiafayh","thanks in advance for all your help"
"tiai","take it all in"
"tias","try it and see"
"tiatwtcc","this is a trap word to catch copiers"
"tif","this is fun"
"tif2m","this is fucking 2 much"
"tifs","this is funny shit"
"tifu","that is fucked up"
"tigger","tiger"
"tiic","the idiots in control"
"til","until"
"tilf","teenager I'd like to fuck"
"tinf","this is not fair"
"tinla","this is not legal advice"
"tinstaafl","there is no such thing as a free lunch"
"tioli","take it or leave it"
"tis","is"
"tisc","that is so cool"
"tisfu","that is so fucked up"
"tisg","this is so gay"
"tisnf","that is so not fair"
"tiss","this is some shit"
"tisw","that is so wrong"
"tiw","teacher is watching"
"tix","tickets"
"tjb","that's just boring"
"tk","team kill"
"tk2ul","talk to you later"
"tkd","tae kwon do"
"tker","team killer"
"tks","thanks"
"tku","thank you"
"tl","tough luck"
"tl,dr","too long didn't read"
"tl; dr","to long; didn't read"
"tl;dr","too long; didn't read"
"tl:dr","too long didn't read"
"tl8r","talk later"
"tla","three letter acronym"
"tlc","tender loving care"
"tld","told"
"tldnr","too long, did not read"
"tldr","too long, didn't read"
"tlgo","the list goes on"
"tliwwv","this link is worthless without video"
"tlk","talk"
"tlk2me","talk to me"
"tlk2ul8r","talk to you later"
"tlkin","talking"
"tlkn","talking"
"tltpr","too long to proof read."
"tlyk","to let you know"
"tma","take my advice"
"tmaai","tell me all about it"
"tmai","tell me about it"
"tmbi","tell me about it"
"tmi","too much information"
"tmk","to my knowledge"
"tml","tell me later"
"tmmrw","tomorrow"
"tmnt","teenage mutant ninja turtles"
"tmo","take me out"
"tmoro","tomorrow"
"tmoz","tomorrow"
"tmr","tomorrow"
"tmr@ia","the monkeys are at it again"
"tmrrw","tomorrow"
"tmrw","tomorrow"
"tmrz","tomorrow"
"tms","that makes sense"
"tmsaisti","that's my story and I'm sticking to it."
"tmsg","tell me something good"
"tmsidk","tell me something I don't know"
"tmth","too much to handle"
"tmtmo","text me tomorrow"
"tmtoyh","too much time on your hands"
"tmtt","tell me the truth"
"tmw","too much work"
"tmwfi","take my word for it"
"tmz","tomorrow"
"tn1","trust nobody"
"tna","tits and ass"
"tnf","that's not funny"
"tnlnsl","took nothing left nothing signed log"
"tnx","thanks"
"tnxz","thanks"
"tob","teacher over back"
"tofy","thinking of you"
"toh","typing one handed"
"tok","that's okay"
"tok2ul8r","I'll talk to you later"
"tolol","thinking of laughing out loud"
"tomm","tomorrow"
"tomoz","tomorrow"
"tos","terms of service"
"totl","total"
"totm","top of the morning"
"totp","talking on the phone"
"totpd","top of the page dance"
"tou","thinking of you"
"toya","thinking of you always"
"tp","toilet paper"
"tpb","the pirate bay"
"tpiwwp","this post is worthless without pictures"
"tps","test procedure specification"
"tptb","the powers that be"
"tq","thank you"
"trani","transexual"
"tranny","transexual"
"trble","trouble"
"trd","tired"
"trnsl8","translate"
"trnsltr","translator"
"tru","true"
"ts","talking shit"
"tsc","that's so cool"
"tsff","that's so fucking funny"
"tsig","that site is gay"
"tsnf","that's so not fair"
"tss","that's so sweet"
"tstoac","too stupid to own a computer"
"tswc","tell someone who cares"
"tt4n","ta ta for now"
"ttbc","try to be cool"
"ttbomk","to the best of my knowledge"
"ttc","text the cell"
"ttfaf","through the fire and flames"
"ttfn","ta ta for now"
"tthb","try to hurry back"
"ttihlic","try to imagine how little I care"
"ttiuwiop","this thread is useless without pics"
"ttiuwop","this thread is useless without pics"
"ttiuwp","this thread is useless without pictures"
"ttiwwop","this thread is worthless without pics"
"ttiwwp","this thread is worthless without pics"
"ttl","total"
"ttlly","totally"
"ttly","totally"
"ttm","talk to me"
"ttml","talk to me later"
"ttms","talking to myself"
"ttr","time to run"
"ttrf","that's the rules, fucker"
"tts","text to speech"
"ttt","to the top"
"ttth","talk to the hand"
"tttt","to tell the truth"
"ttul","talk to you later"
"ttul8r","talk to you later"
"ttus","talk to you soon"
"ttut","talk to you tomorrow"
"ttutt","to tell you the truth"
"tty","talk to you"
"ttyab","talk to you after breakfast"
"ttyad","talk to you after dinner"
"ttyal","talk to you after lunch"
"ttyas","talk to you at school"
"ttyiam","talk to you in a minute"
"ttyitm","talk to you in the morning"
"ttyl","talk to you later"
"ttyl8r","talk to you later"
"ttylt","talk to you later today"
"ttyn","talk to you never"
"ttyna","talk to you never again"
"ttynl","talk to you never loser"
"ttynw","talk to you next week"
"ttyo","talk to you online"
"ttyotp","talk to you on the phone"
"ttyrs","talk to you really soon"
"ttys","talk to you soon"
"ttyt","talk to you tomorrow"
"ttytm","talk to you tomorrow"
"ttytt","to tell you the truth"
"ttyw","talk to you whenever"
"ttywl","talk to you way later"
"tu","thank you"
"tuff","tough"
"tuh","to"
"tut","take your time"
"tuvm","thank you very much"
"tv","television"
"tvm","thanks very much"
"tw","teacher watching"
"twajs","that was a joke, son."
"twat","vagina"
"twbc","that would be cool"
"twdah","that was dumb as hell"
"twf","that was funny"
"twfaf","that's what friends are for"
"twg","that was great"
"twi","texting while intoxicated"
"twis","that's what I said"
"twoh","typing with one hand"
"tws2wa","that was so 2 weeks ago"
"twss","that's what she said"
